date,country_name,effective tariff,total imports,2024 tariff
2025-04-03,COLOMBIA,1.2285739119575598,18310770810.0,0.14149871280050172
2025-04-03,AUSTRALIA,0.7319152694255732,16680584707.0,0.11548436303864154
2025-04-03,PHILIPPINES,3.001557575663912,13930354398.0,1.3606079686473171
2025-04-03,CHILE,0.6859157229136198,16426746171.0,0.02893202920728323
2025-04-03,TURKEY,2.4776878891586773,16577520954.0,3.317861883729277
2025-04-03,SOUTH AFRICA,4.482957547795824,14590861017.0,0.25969666187520785
2025-04-03,VENEZUELA,0.003153797151955444,5684940767.0,0.14196309743186458
2025-04-03,IRAQ,0.0006343620449139026,7595583687.0,0.09413180467272231
2025-04-03,ECUADOR,0.11523024812121267,8723106488.0,0.4318083133780035
2025-04-03,COSTA RICA,0.46353691938049923,11441670778.0,0.10851728074429305
2025-04-03,PERU,0.18762842147635875,9605440694.0,0.10234642337795896
2025-04-03,BANGLADESH,0.01887967515535204,8444238245.0,15.06031083091498
2025-04-03,CAMBODIA,1.6180044725865061,12728558279.0,7.049896660177754
2025-04-03,HONG KONG,20.037775646687322,5895965378.0,0.9899008942246879
2025-04-03,NORWAY,0.9956948305447006,6521465715.0,0.575496378270847
2025-04-03,DOMINICAN REPUBLIC,0.4680958621612121,7502813278.0,0.3628772433912622
2025-04-03,ARGENTINA,0.2086263373771324,7735341905.0,1.041774881959791
2025-04-03,NIGERIA,0.0014956192842015882,6108389412.0,0.07629877019372974
2025-04-03,HONDURAS,4.927835812175928,5523842740.0,0.47036196037688066
2025-04-03,NEW ZEALAND,0.5729732129188696,5580064221.0,1.1250411019239057
2025-04-03,SLOVAKIA,20.99607250742641,8141337864.0,2.4215965888330806
2025-04-03,UNITED ARAB EMIRATES,2.2807447017468934,7188011875.0,2.269413320912189
2025-04-03,GUATEMALA,0.21659621811506366,5024213301.0,0.8735477052947678
2025-04-03,PAKISTAN,0.3746562224505783,5107479031.0,9.589125790382516
2025-04-03,TRINIDAD AND TOBAGO,0.0038154682822566033,3247910632.0,0.014215538920653406
2025-04-03,NICARAGUA,3.782394497044682,4640059191.0,1.3320080942045034
2025-04-03,KUWAIT,0.004534727594167001,1704495990.0,0.10505457393302521
2025-04-03,ALGERIA,0.01969178754170847,2712545770.0,0.09615856177792716
2025-04-03,SRI LANKA,0.16321219032637035,3118528089.0,10.121829240961503
2025-04-03,ANGOLA,0.00037058529338500535,1662167957.0,0.06470561506558992
